PC1,PC2,LoanApproved
-0.42687206965787106,0.9705163863191736,0
-0.074522670631652,0.4404401921554206,0
-0.682227631108263,-0.52921565998967,0
-0.8436460404276322,-0.44890113192429437,0
-0.13297479230505146,0.9960957644180876,1
-0.7501508764358132,0.1137983210570755,0
0.5890776311325236,-0.14699972565853067,0
-0.057248838596039485,0.7821407460642208,0
0.17427665854597127,-0.25216441222394514,0
-0.8378507565594163,-0.20904871801975142,0
-0.7775807240340844,-0.18836307713099243,0
-0.7514738857750041,-0.3179104304430149,0
-0.8534933469808671,-0.27566914727140834,0
0.023818284241738666,0.12294050458980671,0
-0.8198218387957261,-0.6161905835977023,0
-0.7876067877885604,1.5475330200703463,1
-0.16961793130064168,-0.442229023051322,0
-0.7290850193647411,-0.03706310788923416,1
-0.34322972485934783,0.30608115753637954,0
6.471981475742588,-0.1265430915539237,1
0.055104944882625816,-0.08637220000585008,0
-0.8095729102711323,0.4223514245056655,1
-0.6573420534238527,-0.22138954805442815,1
-0.631914116101428,-0.33227887793531274,0
2.398677852055529,1.852822839053157,1
-0.4379039863460785,0.14019915591207244,0
0.1957323598240369,0.30177622024140716,1
-0.2342027720750803,-0.18659849362746084,0
-0.8863173279579614,-0.047248057733114635,0
-0.5875732531362327,1.5141184388593272,1
1.6040137857413075,-0.13314783455219642,0
1.4125475717227247,0.08698492212162529,1
-0.9074502421924758,-1.5556115370633459,0
-0.3809515251876087,1.9356229028445642,0
-0.6597033187458373,-0.003390441647511948,0
0.4599395093997096,1.219586773136968,1
-0.24672770888459708,-0.39664524014376035,0
-0.880235767931043,0.21846253353155193,0
1.3711219811693487,-0.29645258483358333,0
-1.1528003081239233,-2.8334497257126054,0
-0.7555507101961242,0.6949352778217003,0
-0.6299829239051404,-0.03002883889999441,0
-0.48208260811184156,0.7635077560724884,0
1.1626025974274332,-0.4870755480653856,0
-0.8231202476733394,-0.7309036455868874,0
-0.5030819911352189,-0.10237557559466538,0
-0.8681474066617624,0.3812590564616474,0
-0.6769868472929208,-0.2811997227522364,0
0.5428181171387305,0.01928384225369548,0
-0.11926494546190905,-0.8435208787429025,0
-0.7189245651771755,-0.5569239950239977,0
-0.42383703536775325,0.3654196623973168,1
-0.5193086648659789,0.053550558785323554,0
-0.283088597811606,-0.22154856951045923,0
0.37771711038317285,0.4419252055290014,1
-0.04806336047918216,-0.2593942281843953,0
-0.8586610005645724,3.5870375758398736,1
-0.37763251091710964,0.39595833255389007,0
-0.6697568142290078,0.931647121427479,1
-0.3502854553053627,-0.4245068995085977,0
-0.6239596873358898,-0.2750255114464717,0
-0.5694345488878781,-1.7201743096610254,0
29.825254153663995,-1.7517197892880416,1
-0.17880233188757472,-0.2685140989265551,0
-0.3659791704258084,0.5682829272789961,0
0.42511130437276157,0.0306267143282207,0
0.07900966836448557,-0.38223512355256367,0
-0.9482444045628627,0.6917275494857575,1
0.13630991899711917,0.07730071453170663,0
0.7722132670818188,0.617787093025234,1
0.20201231407850032,2.563242635281317,1
-0.6359116939144902,0.3667086179699595,0
-0.2772693014907548,0.1965104457779623,1
-0.17443687885477813,1.0327194939438444,0
-0.12592371172301753,2.068579925792807,1
-0.36422095423000556,0.30526435565853965,0
-0.06174370303391061,-1.316994612394748,0
2.3952048160184614,1.3061614938218862,1
-0.966361635447297,-0.21866374424811927,1
-0.7242759560478562,1.3285729022875967,1
-0.6994011561672343,0.8283851186821684,0
-0.20549122486981736,0.18913999670001505,0
-0.8733824367814902,-0.016246432527037946,0
0.783713479326234,0.46716189278995324,0
-0.8558455585929342,-1.680084117525878,0
-0.5316704233223414,1.311901828318503,1
-0.8644586181224391,-0.9549239336611098,0
-0.3373590452918043,-0.24490343035307027,0
2.828344895995694,0.16478561337694347,1
-0.8435916821492677,1.0778208640962512,1
-0.006178920774550187,0.2963568652395031,0
-0.7469315916743645,-0.08311071993496477,0
0.20493090080591578,-0.25866196157443144,0
-1.1048621838075547,1.145212962899611,1
-0.15205036033490282,-0.6637417588927603,0
-0.813736911092629,0.07191305200191041,0
0.26842915430266945,-0.953541102745603,1
-0.8680813702658542,0.6511640474854229,0
-0.541520934034816,-0.4717084529834835,0
-0.8214639453365813,1.9225219362735988,1
-0.8092389006718593,-0.19451656822737137,0
-0.8394881327855992,-0.1733927993038984,0
-0.8445091007671335,-0.06282104378039051,0
-0.7612325380639761,-0.5868543243510066,0
-0.6643923487081455,0.05971439066567656,0
0.41166942065964934,0.21093393198376195,1
-0.6119951067341004,-0.8670647154417621,0
-0.8137760808689826,-0.3305037921992564,0
-0.1362291531260419,1.0934991188600458,0
3.0610305503044795,-0.4715757277607873,1
0.7607982429351355,-0.4099093488538366,0
0.33204481435755717,-0.986079521163711,0
-0.34128520265205164,-0.15038659745012672,0
0.062315034283633046,0.5234711773427274,1
0.11579469203511354,-0.19685444892647222,0
-0.8706001612829888,-0.484789747086691,0
-0.735926620180461,-0.05378900374143713,0
1.070115143665839,0.23081644103471366,0
-0.9428189271344221,-0.36087766382031683,1
0.5456858572820551,-0.19947353410401328,0
1.0934442376138633,0.06468574002216915,0
-0.8864508628463654,-0.8919455256619585,0
-0.5117022987444769,-0.6741322112605036,0
0.46865008686761067,0.3624291881654436,1
0.45135600434149215,-0.036726816320341256,0
-0.5639894777415853,0.450000756709369,0
0.25671021319475285,-0.40282921135571315,0
-0.3260660686101817,0.13048721290499757,0
-0.8251513812845714,-1.4954297302448392,0
-0.20821489675435978,-0.2204871195985845,0
2.45986538732648,-0.7133312130922934,0
1.2200380123485384,-0.19076208989466878,0
0.00723855379997477,-0.08917873433849816,0
-0.9182979245448579,-0.7555446424807304,0
0.13891219775909905,-0.2920337567988538,0
0.33598784678668836,0.031394636010732786,0
-0.7381815163580809,1.17704011513934,0
0.0926071343989881,-0.7116941062159997,0
0.18807151731320768,-0.955351267462471,0
-0.8942552036271811,0.7154591272607121,0
0.6388969632632481,-0.42461764688815207,0
-0.8520242499856806,-1.4772221319020589,0
-0.802452068385811,0.4615537168899121,0
-0.7464445024125297,-0.21515256030058416,1
-0.03416228631609975,-0.3492658506796837,0
-0.8648507659705712,-0.06762335920814191,0
-0.5110600295505712,0.5431276145395258,0
-0.12419587631156483,-0.7285709344118868,0
-0.9828773995994075,-0.11682489626722739,0
-0.38318554592318743,-0.07367047688573174,0
1.6502520390983022,4.278041859715591,1
-0.8176946141445145,-0.06409498142129638,0
-0.6781007762931095,0.9392410326014058,0
3.386855498190351,0.18102237928764991,1
2.2771906447048433,-0.37016862670283884,0
0.5141752908397895,-1.5687917986601483,0
-0.33607829180968407,2.2030774419569945,1
-0.6789541692338191,-0.8095200064878877,0
-0.7590666752685592,-2.3133572538661458,0
0.3597012554332746,-0.4003190321531784,0
-0.28476337642914124,1.3785485951788203,1
-0.5795819869647206,-0.12928737056100031,0
-0.9084265780318355,2.4036707094581695,1
-0.9349884855390547,-0.31194933860138524,0
0.0643303838639731,-0.7971005208351296,0
-0.8123116483417202,-0.5130188275460872,0
-0.3465451218607116,-0.8621331236707428,0
0.3203018921133668,-0.2919632289914441,0
-0.9325411078844167,-0.3961848215004255,0
-0.42969067305764025,0.4816481650224436,1
-0.8148504295294369,-0.039676948631075945,0
2.6751170997619576,-0.6579733642653236,0
0.31411640388236073,-0.9444337544949686,0
-0.6620734611755006,0.7999765482941039,0
-0.19906364972670162,0.5201140569189692,0
-0.7218733688191153,0.31937570646348024,1
-0.8893893517797186,1.2059677841735315,1
-0.30394350612279314,-0.4214299887632957,0
-0.30409265134760777,-0.2613329819406478,0
-0.6499167228922118,0.07473660983405482,0
0.840770129875027,1.183721788976313,1
-0.6732074402365629,1.8641282542342517,1
-0.6019831241856306,-1.267510657559061,1
-0.8254576163651954,0.7007779780936177,1
-0.7987944274153478,0.6145364157064708,1
-0.7095219465740841,-0.1480253216535429,0
-0.5332633283214133,0.060423990786980034,1
-0.3011984622478491,-0.6155815268204624,0
-0.1510060368215917,1.1263290334062208,1
-0.08505872966735778,0.4003692633244575,1
-0.5638705735776003,-2.3227635016797543,0
-0.7589925548451275,-0.016400634712359825,0
-0.849599809253761,-0.9976355475341813,0
12.35241970297127,-0.7676685623097997,1
-0.20680748956774891,-0.5874259010575112,0
-0.5428102951142838,-0.1531082937151703,0
-0.33796445858670665,-0.19337740030214431,0
1.6964260914551397,1.3804742117132227,1
-0.138223256688057,0.8515605036851545,1
-0.1943375920338599,0.1367677526320077,0
-0.39129696584095686,0.5639421384223504,0
-0.8521539501723076,0.3070646301134983,1
-0.8686185160536092,1.0608019414419299,0
-0.04059505371337677,0.012708657882737728,0
-0.5545386223889642,0.3882235548048396,0
-0.042874746194413865,-0.43017991521991344,0
0.26416352442373364,0.5431047115075133,0
-0.2416380674871709,-0.7058643901194377,1
2.180909178839027,0.5886877920947087,1
-0.8497958555144397,0.10760963800429293,0
-0.3693078165413451,0.942800265612443,0
1.0565318233226224,-0.30516711494796295,0
4.494899284152794,-0.2724510893190947,0
-0.5929281231933093,1.9605186452053007,1
-0.7371177547320955,-0.5258240942910362,0
-0.20321442833020756,-0.049526506314084985,0
-0.30564900910066634,-0.19919130876420976,0
-0.9194354570681542,0.021253192186582934,0
-0.7371717389109543,-0.7710513058917327,0
1.359779713920941,0.31067243836204517,0
-0.9505602364520164,-3.335200022100048,0
0.8262581140809314,-1.0945432829381037,0
-0.7568164989010296,2.7831260415716907,1
-0.7002795306866886,-0.6965961186708182,0
-0.9121545547426753,-2.4613888332032205,0
-0.7188319325283299,1.0608564556313769,0
-0.3799384288221624,-0.472597525790183,0
-0.26165965092766424,-0.41730647621303235,0
0.33004741913182517,0.6715034668032926,0
-0.5047592517669447,0.9618600491006087,0
1.0509278881197959,-0.47389931328962376,0
1.1233320793066264,-0.12571313439816942,0
-0.3905130959377483,-0.30621481309972415,0
0.7472796002563039,1.7021649941183608,1
-0.7983650257272639,-0.44366082607449286,0
0.2677899976345471,0.1717430886975094,0
-0.5291979291168024,-0.06736045586423632,0
2.3000424391058276,0.4380867249642723,1
0.43900222767042646,-0.42111222482849703,0
-0.2222567187274889,0.02038286157105782,0
-0.7969649618205784,0.3711480607565063,0
1.2048684417658155,0.8075961691538757,0
-0.9066717779606239,-0.10211796047107455,0
2.7469516863507053,-0.15262687930961658,1
-0.9138812060764563,-0.7587821267551109,0
-0.28871493563892253,2.644870864047516,1
-0.261835480570205,0.25463096276070274,0
-0.6931945689429567,-0.6591316342347875,0
-0.8369494343103214,0.5279146684886395,1
-0.5822837754377982,0.5050867283756979,0
0.06413977531614211,-0.34468316857364567,0
-1.1136120639376523,-1.9424638750490595,0
-0.5668862662724024,-0.22213414518389452,0
-0.6492924745972791,-0.1506253449509448,0
0.08635453022640847,-0.13909307383617214,0
15.948422979445407,-1.1802929836549318,1
-0.6277176013526222,-0.07325137251290555,1
2.2805823753230214,-0.09637229402853426,0
-0.7883516686277942,-0.7815272188229828,0
-0.5135438282434367,-0.5197341505473467,0
-0.31062680122001557,-0.28382713570634943,0
-0.4756857402986571,2.0360783449351874,1
-0.5254527518172376,-1.610531198076796,0
1.015306826101897,-0.14881034857119724,0
5.538520490537531,-0.25450515699975584,1
-0.8039275664772113,1.6317371736310058,0
0.11404371779545627,-0.558187326414696,0
-0.6447477846473767,0.920992971310719,1
-0.8622922606082071,0.7955252912891876,1
-0.3203708373510453,0.37511905438379695,0
0.004839867596263,0.5139962410930633,0
-0.7652072854350865,-0.21404169692036254,0
0.4250963485971807,-0.5684939143648055,0
0.792865656893216,-0.007765306729090845,0
1.1690633892782862,0.03201936118861362,0
-0.3100676236346696,0.6917516562197548,0
1.5220208277157414,-0.541894309439925,0
-0.674934354232547,0.5087044838932299,1
-0.31643755370224674,-1.0181657072615835,0
6.925381001152701,0.0826476885756761,1
-1.0927886424109523,-2.7273271895026303,0
-0.9914858085239732,0.5421003694320831,1
-0.8263947022332104,-0.46024681233521725,0
1.332882750429416,-0.2856680976815013,0
-0.4734674185502636,-0.29933394409763636,0
-0.8737074571834511,1.1046863134181484,1
-0.633510142320361,-0.22639448254078115,0
-0.23526052543629875,0.44222346880851443,0
-0.7126848966079318,2.6511489972841344,1
0.7257948671803688,-0.6766351516775008,0
6.046799487080955,-0.3581212423309005,0
0.6179515543214832,-0.7594988058759222,0
0.1052692003607372,0.5349761847042002,0
-0.8333265221144938,0.014231492615681785,0
-0.6433230790857841,-0.36331809422262673,0
-0.8572641427859383,-0.09105594965490957,1
-0.3963256845659437,0.5201939776154738,0
-0.7418025689524966,-0.016157107703689482,0
-0.8530403144525589,-0.15032984897422427,0
-0.7431062073961059,-0.24541859781087721,0
-0.4041354595420531,0.7699157793884239,1
-0.1671101151697917,-0.41734169224561307,0
-0.3973545295263376,-0.3755588330122581,0
-0.43293028920714205,-0.16271316327759353,0
-0.7996395689581329,0.05547677380045728,0
-0.1054133219232522,-0.1408750452848248,0
-0.8417010327566211,0.7526659978124322,0
-0.8099977683346965,1.594491342287701,0
-0.4949558082078085,-0.27274086408003495,0
0.41349640776533414,-0.052692152221392646,0
-1.2272466427632265,-3.063353786920689,0
-0.27515584693069384,-0.2921988268992555,0
0.3547141754417766,0.643107384924173,1
-0.19912050831728434,0.897480819877309,0
0.11965472624214121,-0.2742194511532083,0
-0.5450810314024214,-0.20608534349809254,0
-0.6498362809063852,-1.3283653632742707,0
-0.2886151096761911,0.19285451947891097,0
-0.7432803150191915,-0.6187136306021424,0
-0.7864704904574557,1.037024791100985,1
-0.6881524956339973,-0.40704190921063227,0
-0.16471419909071214,1.1468426224478043,1
-0.7208726024253541,-1.627935851540555,0
-0.844550006629448,-0.9479091320641541,0
1.0914887063258818,0.8029215791122253,0
-0.7074509885251031,-1.013779605533946,0
0.21297081743685042,0.14199565235631179,0
-0.7720770267691551,-0.031930638284601714,0
0.44621901377615575,0.1135099899413939,0
-0.8740680048893888,-0.17263413566952232,0
-0.7866616769667392,-0.9101886113441799,0
-0.8310027293991137,-0.17587652949812113,0
-0.7324368116093266,0.11257276313331226,0
0.5224957293471791,-0.25533259815170456,0
-0.026802928590002204,0.3534598970753708,1
-0.8711690826729489,-0.027909832116990597,0
-0.41981187637288375,0.3090799616486057,0
-0.8282908873617459,-0.14479986487722418,0
0.8766715317566384,0.4837066667235728,1
0.5728829411776407,0.6739560149233416,1
0.6348989397167812,0.195205246723772,0
-0.5154750512580514,0.5592825303721313,0
-0.5114088197123492,0.49048090323441607,0
-0.5160321067933205,0.17167909063087095,0
-0.7783908861261898,-0.7338192376733864,0
-0.8454094278507297,-0.05033506847156862,0
-0.5951418823908289,1.0010230616070956,0
-0.1315136436294334,-0.05262621234101229,0
-0.8788865927252848,-0.17325550378961613,0
-0.3110654186921902,0.8846431037835795,1
-0.17594755986938634,-0.039846151714036646,1
-0.2110661401445746,0.027441663209476486,1
-0.41202437951021204,0.3287378691242984,0
-0.381802318376709,-0.17326234566550558,0
-0.7969396301330912,1.940780216944504,1
-0.8206952598645724,1.247170173871217,1
-0.7370491900058315,0.24004358358676606,0
-1.014136142991921,-0.3487711864199418,0
1.3370736445835703,0.5008883702067951,0
0.19391632531780995,-0.7912222427185452,0
2.5215415833530077,-0.075413506584848,0
-0.8586929702832344,-0.2695220721815101,0
0.11875949047142106,0.5391250600399942,1
-0.5439385075767906,0.09959360946877946,0
-0.8417126859353559,-0.2092527947548367,0
-0.5833395794215959,-0.03613486830670762,0
0.7541753899855345,1.3701619983100195,1
-1.0604003709219816,-1.8682646469605013,1
-0.3520814275658936,-0.2770513050529142,0
-0.30582367854292286,0.3954626875798031,0
-0.8187700903389743,-0.0076999956376903175,1
2.0028745745009267,0.07751568762110037,1
0.5969871230070183,0.20476721142918908,1
0.06045692963539414,-0.019961956761291526,0
-0.7426046370688367,-1.3713277099829853,0
-0.5731190327160027,-0.5627793057784374,0
-0.6285731717362651,-1.3200784590907977,0
-0.756238330817005,0.10686088686484273,0
-0.9408297837522139,-0.08173847940147601,0
0.6028704145838767,0.41173763749645115,0
-0.8090744717090775,-0.6391643358296305,0
-0.3990884271379262,0.13881285688481257,0
-0.8823152275321231,-0.6131264684430395,0
-0.8261589578061592,2.0167151550601212,1
-0.6353179423600801,0.43162963744354266,1
1.562640879278345,0.734381843672351,1
-0.525047486223415,0.3911182556897536,1
-0.6297801647717055,-0.41668987532452195,0
-0.3438381925432967,-0.3379803605282573,0
0.17489672807194476,-1.7005450647073568,0
-0.5150839295006235,-0.18571791641936466,1
0.4586651159248004,0.30689245669092025,0
3.5921344397645516,0.441980915601222,1
-0.6573684226512032,0.562863659134067,0
-0.7493379225615626,2.678691796273459,1
0.14205869042889302,0.014659603745091126,0
-0.9179038705922176,-0.0936145924773376,0
5.078431292611278,-0.8936441715949736,0
-0.4072698390035566,0.7598704138856589,1
-0.47805140717228195,-0.040010487505671745,0
0.5532661860297706,-0.9624888333949702,0
-0.9276584688556694,-0.5837591844703182,0
-0.7799612554921572,0.6259906088426593,0
0.3356992795538041,1.035314721858971,0
1.707766253669956,0.8207146574975357,1
-0.9532187296030052,-0.6629447831897988,0
-0.7771504909276788,-0.6117631343391818,0
-0.8611039458101841,-0.8246365822958924,0
1.014201011205052,-0.654386169978051,0
-0.6940572008425626,0.2765985123894039,0
-0.8679538406183123,-1.0113567419489664,0
-0.2381404367355463,-0.005735552351092388,0
-1.1205772869948192,-3.8767259331300017,0
-0.6080408003602953,0.3538996725463453,1
1.4158279953722828,-0.17546153085616756,0
-0.394669572382373,1.3780135455192588,1
0.26054660536397767,0.7316807248714983,1
-0.15199604496687932,0.10033800212175915,0
-0.25763883729218184,0.24185323303476478,0
0.038881566467816105,-0.34723920294681354,0
-0.12690529684773216,1.517867043242807,1
1.7956524233657694,0.0328546907268019,1
3.1437299410552177,-0.33442289662758434,0
-0.6699669611631668,0.7332491657266771,0
-0.8089616680370945,-0.23708877450281163,0
2.913146254857289,-0.2741060913200145,0
-0.4903905110063819,0.4571016298866922,0
-0.8563106649773515,-0.5997290296620565,0
-0.5147795267368223,-0.01991348547599654,0
-0.38430918616829574,-1.4850109634440956,0
-0.31977400590659394,0.5429967013493681,1
0.6743952450454554,1.0407779007781244,1
-1.0604875595721568,-2.0815071587038525,0
-0.7135358138805481,-2.024309100650671,0
-0.02833167659203757,0.15772031630307498,0
-0.8970453794158509,-0.49038080330245054,0
-0.35295657840916445,-1.0790476827627722,0
0.2759165523793619,0.7206358691782193,0
-0.9108645740322849,-1.0803970498394206,0
3.790217442550425,-0.6711202588245391,0
-0.873641049451931,0.8529972016749385,0
-0.8751828131651893,-0.534346496908813,0
-0.4754319381932725,0.6727648710225491,1
2.3925226981981167,-0.365676755917163,0
-0.014894560355875124,-1.2016113562534243,0
-0.4295078428090702,0.30080361568309405,0
0.06317192867884006,4.294240471511234,1
-0.7736935460054535,-0.40011690839539105,0
0.643346960323823,-0.1409010780215917,0
0.4976317381808027,-1.0441482958357666,0
0.8111684060034444,1.2671708213809543,0
7.572830353104508,0.39325451380562804,1
-0.699587971251758,-2.084512962515668,0
-0.7262953038337837,0.7987881798352432,0
-0.6072895526475434,0.35164498032050856,0
-0.6603477647353561,0.8250761036617485,1
-0.6865628928113425,-0.2518365818150346,0
0.3880255659964434,0.3973059191678473,1
-0.28045358332516096,2.187146163421383,1
-0.9935510991060087,0.41123292301482656,1
0.025692280283834044,0.18558711972188896,0
-0.8106870428404507,0.5289090935005569,0
-0.914652752253268,3.3336622509406273,1
-0.6925507808228091,0.4027952076321561,0
-0.6731455146990133,-0.19041351172897614,0
1.9444139686187787,2.0832037586498426,1
-0.016772057717714017,-0.06578795748541623,1
-0.4133324434056843,0.45243101725321916,0
-0.39713676371884604,0.061905844910222614,0
-0.5832337458678222,-0.47943216317314624,0
-0.4882917177137112,-0.9327947377234719,0
-0.5067730978305722,1.023598364655496,1
0.4438991553573739,0.6276176477584348,0
1.5633813936535912,0.5683542000073653,1
0.3725403854261085,-0.18365741327366875,0
0.5224732760322263,-0.4896349911246432,0
-0.06557440933221347,-0.20388398714679748,0
-0.11828378379168968,0.9528990638110421,0
-0.148661046371463,-0.4067761516463592,0
-0.45582026303428197,0.05672872620182513,0
2.391284001052942,0.06765956074927029,0
-0.45374572459985557,-0.18332531719303463,0
-0.5026577860107095,0.7826612660051062,0
-0.23894053783545238,1.282349680329116,1
0.7036031436315651,2.1963665221923545,1
-0.8674139631160515,-0.15883945985663,1
-0.5536373444619476,1.1648815346143317,1
-0.8265600044198281,-0.3114850222864217,0
-0.990200230027831,-1.038408875087331,0
0.36432246116762457,0.5382224352299957,1
-0.7678097050963081,-0.3281034313210144,0
0.7769883666804812,-0.1575184951735635,0
-0.8466432197192328,1.1519964318978957,1
-0.9232531713847684,-0.5761637764162878,0
0.22914155964672667,-1.2202502085324136,0
-0.3726049927702537,-1.516176061782355,0
-1.6919576931143678,-7.206805410637123,0
1.0806246206959196,0.7395122506941798,0
-0.35441575347223164,-0.08578769464092821,0
1.381401216933389,-0.8707373659850859,0
-0.605898097065981,0.21208180917425587,0
-0.6234722090161826,0.43434886476837065,0
-0.751114509604604,-0.72675315976964,0
-0.04013268131161032,-0.12960583649629956,0
0.39921141981653513,1.3172732470451447,1
0.9935479352291765,-0.053282706517879176,0
-0.8043549314990583,0.7852439900699361,0
-0.5351921202714339,0.0659976936232479,0
-0.6222792574709974,0.9014470444810578,0
-0.7672669759106204,0.037256563211006385,0
0.26418706459269775,-0.05855334158425105,1
-0.5230101674825498,0.38221484725978694,0
-0.06868707731845007,-0.29694138238822937,0
-0.8589734584801274,-0.21084075427125146,0
-0.899379696570836,-0.3195067510691716,0
0.8388312577980539,0.8500241792373942,0
-0.8342516634031849,0.7666530466966943,0
-0.3154537509441375,-2.6978368057349496,0
-0.04440267647164857,1.3352563057584517,1
0.6242385028364711,-0.3310615791942164,0
0.9213471500577028,1.74169128537753,1
-0.8023823337850415,1.5359463217899594,1
-0.7564377973763785,0.012217744105378988,0
-0.8483951886539821,0.6507628903785793,0
-0.2803119056052851,0.6134055180554165,0
-0.3394688261774126,-0.3813167674599681,0
-0.779845980311496,0.030001804620320545,0
-0.4177123537548979,-0.8653737961228763,0
0.5648433017958552,-0.350919535383158,0
-0.1367615959714221,-0.12611573002279824,0
-0.6533744867526461,-0.02305392667995507,0
-1.0841360422184472,-2.135506419872894,1
0.32259726403819905,-0.5881648997090139,0
-0.6563239985073315,-0.3724931108210252,0
-0.8412998984705488,0.6017785815216031,0
-0.7909874678978059,0.16450324448224815,0
0.692276110543278,-0.24399584008292033,0
-0.21933890670957304,0.4006287328295755,0
0.39465285917969045,0.7105252158119986,1
-0.7171278762165654,0.1215782021521239,0
-0.8238205430596292,0.37731132674243334,0
-0.8246776440363094,-0.6776648147768325,0
2.4637591263698497,-0.32833070274747356,0
-0.9753312465663158,-0.037174172018673665,1
-0.18823360174820897,-0.25160074210178296,0
-0.813949096193887,-0.8364656595429489,0
-0.920827684015008,-1.3431962653309082,0
-0.8644170346741956,-0.3812854257658784,0
-0.8694810801180998,1.3623106580282407,0
1.8731984761746034,0.6788706997994159,1
0.05687967790361292,-0.2593274378888419,0
-0.667221993672588,-0.10192173390770123,0
0.22197796723072225,-0.7214395758522208,0
-0.2696140500572319,-0.18696433652120534,0
-0.8652197279874525,1.7239981778641706,1
-0.8651524762027156,-1.4359553914257457,0
-0.9115479981390595,-0.1573662175032644,0
1.5949632060270282,-0.33474941740850106,0
4.411314423092263,-0.3415274335012038,0
